"fork_length","dead","weight","count","r_catch","interp","age_class","brood_year","subsample","common_name","life_stage","station_code","sample_date","sample_id","run","fws_run"
30,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-11-20,"324_22","Spring",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-11-17,"321_22","Spring",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-11-20,"324_22","Spring",NA
53,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-10-29,"302_22","not provided",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-10-14,"287_22","not provided",NA
42,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-10-14,"287_22","not provided",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-11-20,"324_22","Spring",NA
48,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-11-11,"315_22","not provided",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-11-20,"324_22","Spring",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-18,"322_22","Spring",NA
125,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UBC",2022-10-24,"297_22","not provided",NA
103,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-11-10,"314_22","not provided",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-20,"324_22","Spring",NA
32,FALSE,0,11,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-11-17,"321_22","Spring",NA
135,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Pikeminnow","not provided","UBC",2022-11-10,"314_22","not provided",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-11-20,"324_22","Spring",NA
118,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Pikeminnow","not provided","UBC",2022-10-10,"283_22","not provided",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-20,"324_22","Spring",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-18,"322_22","Spring",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-11-19,"323_22","Spring",NA
45,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Sucker","not provided","UBC",2022-10-15,"288_22","not provided",NA
55,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-10-13,"286_22","not provided",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-10-02,"275_22","Winter",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-11-20,"324_22","Spring",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-11-20,"324_22","Spring",NA
33,FALSE,0,20,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-11-18,"322_22","Spring",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","yolk sac fry","UCC",2022-11-20,"324_22","Spring",NA
59,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Pikeminnow","not provided","UBC",2022-10-31,"304_22","not provided",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-16,"320_22","Spring",NA
45,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-10-13,"286_22","not provided",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-21,"325_22","Spring",NA
30,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-21,"325_22","Spring",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-21,"325_22","Spring",NA
30,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-21,"325_22","Spring",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-21,"325_22","Spring",NA
31,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-21,"325_22","Spring",NA
33,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-21,"325_22","Spring",NA
34,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-21,"325_22","Spring",NA
30,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-21,"325_22","Spring",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-21,"325_22","Spring",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-21,"325_22","Spring",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-21,"325_22","Spring",NA
124,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-11-22,"326_22","not provided",NA
70,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Riffle Sculpin","not provided","LCC",2022-11-22,"326_22","not provided",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-22,"326_22","Spring",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-22,"326_22","Spring",NA
125,FALSE,21.6,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UBC",2022-12-15,"349_22","not provided",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-18,"352_22",NA,NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-17,"351_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-17,"351_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-17,"351_22","Spring",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-17,"351_22","Fall",NA
39,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-17,"351_22","Spring",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-17,"351_22","Fall",NA
40,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-17,"351_22","Spring",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-17,"351_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-17,"351_22","Spring",NA
33,FALSE,0,4,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-17,"351_22","Fall",NA
34,FALSE,0,7,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-17,"351_22","Fall",NA
35,FALSE,0,11,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-17,"351_22","Fall",NA
36,FALSE,0,15,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-17,"351_22","Fall",NA
37,FALSE,0,13,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-17,"351_22","Fall",NA
38,FALSE,0,22,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-17,"351_22","Spring",NA
39,FALSE,0,5,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-17,"351_22","Spring",NA
40,FALSE,0,4,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-17,"351_22","Spring",NA
41,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-17,"351_22","Spring",NA
40,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-20,"354_22","Fall",NA
41,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","parr","LCC",2022-12-20,"354_22","Spring",NA
33,TRUE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-14,"348_22","Fall",NA
110,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-16,"350_22","not provided",NA
94,FALSE,8.8000002,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-16,"350_22","not provided",NA
93,FALSE,8.1999998,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-16,"350_22","not provided",NA
39,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-18,"352_22","Fall",NA
43,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-25,"359_22","not provided",NA
43,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-25,"359_22","not provided",NA
32,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-22,"356_22","Fall",NA
33,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-22,"356_22","Fall",NA
33,FALSE,0,4,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-22,"356_22","Fall",NA
34,FALSE,0,11,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-22,"356_22","Fall",NA
35,FALSE,0,24,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-22,"356_22","Fall",NA
36,FALSE,0,4,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-22,"356_22","Fall",NA
37,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-22,"356_22","Fall",NA
122,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-22,"356_22","not provided",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-22,"356_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-22,"356_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-22,"356_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-22,"356_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-22,"356_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-22,"356_22","Fall",NA
39,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-22,"356_22","Spring",NA
33,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-22,"356_22","Fall",NA
34,FALSE,0,13,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-22,"356_22","Fall",NA
35,FALSE,0,10,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-22,"356_22","Fall",NA
36,FALSE,0,9,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-22,"356_22","Fall",NA
37,FALSE,0,16,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-22,"356_22","Fall",NA
38,FALSE,0,9,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-22,"356_22","Fall",NA
39,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-22,"356_22","Spring",NA
127,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UBC",2022-12-22,"356_22","not provided",NA
41,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Pikeminnow","not provided","UBC",2022-12-22,"356_22","not provided",NA
97,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Pikeminnow","not provided","UBC",2022-12-22,"356_22","not provided",NA
40,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-22,"356_22","not provided",NA
41,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-22,"356_22","not provided",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-22,"356_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-22,"356_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-22,"356_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-22,"356_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
33,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
30,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
31,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
34,FALSE,0,19,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
35,FALSE,0,46,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
36,FALSE,0,34,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
37,FALSE,0,24,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
38,FALSE,0,20,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
39,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-25,"359_22","Fall",NA
64,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Unidentified ammocoete","not provided","LCC",2022-12-25,"359_22","not provided",NA
72,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Unidentified ammocoete","not provided","LCC",2022-12-25,"359_22","not provided",NA
63,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Riffle Sculpin","not provided","LCC",2022-12-25,"359_22","not provided",NA
125,FALSE,22.299999,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UBC",2022-12-12,"346_22","not provided",NA
135,FALSE,27.700001,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UBC",2022-12-12,"346_22","not provided",NA
161,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UBC",2022-12-13,"347_22","not provided",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-25,"359_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-25,"359_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-25,"359_22","Fall",NA
118,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Sucker","not provided","UBC",2022-12-12,"346_22","not provided",NA
40,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Sucker","not provided","UBC",2022-12-12,"346_22","not provided",NA
43,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Sucker","not provided","UBC",2022-12-12,"346_22","not provided",NA
41,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Sucker","not provided","UBC",2022-12-12,"346_22","not provided",NA
109,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UBC",2022-12-12,"346_22","not provided",NA
108,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UBC",2022-12-12,"346_22","not provided",NA
113,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-12,"346_22","not provided",NA
106,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-12,"346_22","not provided",NA
110,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-12,"346_22","not provided",NA
128,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-12,"346_22","not provided",NA
115,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-12,"346_22","not provided",NA
106,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-12,"346_22","not provided",NA
105,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-12,"346_22","not provided",NA
115,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-12,"346_22","not provided",NA
122,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UBC",2022-12-12,"346_22","not provided",NA
47,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-12,"346_22","not provided",NA
117,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-12,"346_22","not provided",NA
45,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-12,"346_22","not provided",NA
42,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-12,"346_22","not provided",NA
62,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Riffle Sculpin","not provided","UBC",2022-12-12,"346_22","not provided",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-12,"346_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-12,"346_22","Fall",NA
125,FALSE,22.299999,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr",NA,NA,NA,"not provided",NA
135,FALSE,27.700001,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr",NA,NA,NA,"not provided",NA
34,FALSE,0,5,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry",NA,NA,NA,"Fall",NA
35,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry",NA,NA,NA,"Fall",NA
34,FALSE,0,5,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-12,"346_22","Fall",NA
35,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-12,"346_22","Fall",NA
36,FALSE,0,4,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-12,"346_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-12,"346_22","Spring",NA
0,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-12,"346_22","Fall",NA
30,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-25,"329_22","Spring",NA
33,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-25,"329_22","Spring",NA
34,FALSE,0,7,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-25,"329_22","Spring",NA
35,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-25,"329_22","Spring",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-25,"329_22","Spring",NA
0,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-25,"329_22","Spring",NA
103,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-11-28,"332_22","not provided",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-28,"332_22","Spring",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-28,"332_22","Spring",NA
31,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-28,"332_22","Spring",NA
32,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-28,"332_22","Spring",NA
33,FALSE,0,10,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-28,"332_22","Spring",NA
34,FALSE,0,7,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-28,"332_22","Spring",NA
35,FALSE,0,6,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-28,"332_22","Spring",NA
36,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-28,"332_22","Spring",NA
30,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","yolk sac fry","LCC",2022-11-28,"332_22","Spring",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","yolk sac fry","LCC",2022-11-28,"332_22","Spring",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-11-29,"333_22","Spring",NA
