fork_length,dead,weight,count,fws_run,r_catch,interp,age_class,brood_year,subsample,common_name,life_stage,station_code,sample_date,sample_id,run
83,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-03-04,063_23,not provided
103,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-03-04,063_23,not provided
35,FALSE,0,1,L,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-05-18,138_23,Late-Fall
53,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2023-05-20,140_23,not provided
87,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-20,140_23,not provided
101,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-20,140_23,not provided
125,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-20,140_23,not provided
84,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-20,140_23,not provided
126,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-20,140_23,not provided
116,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-20,140_23,not provided
86,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-20,140_23,not provided
114,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-20,140_23,not provided
84,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-20,140_23,not provided
89,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-20,140_23,not provided
71,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-20,140_23,not provided
24,FALSE,0,1,,1,FALSE,NA,NA,not provided,Threespine Stickleback,not provided,LCC,2023-05-20,140_23,not provided
20,FALSE,0,1,,1,FALSE,NA,NA,not provided,Threespine Stickleback,not provided,LCC,2023-05-20,140_23,not provided
39,FALSE,0,1,L,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-05-20,140_23,Late-Fall
37,FALSE,0,1,L,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-05-20,140_23,Late-Fall
38,FALSE,0,1,L,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-05-20,140_23,Late-Fall
55,FALSE,0,1,F,1,FALSE,NA,2022,not provided,Chinook Salmon,parr,LCC,2023-05-20,140_23,Fall
60,FALSE,0,1,F,1,FALSE,NA,2022,not provided,Chinook Salmon,silvery parr,LCC,2023-05-20,140_23,Fall
44,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-05-20,140_23,not provided
45,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-05-20,140_23,not provided
47,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-05-20,140_23,not provided
55,FALSE,1.6,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-05-20,140_23,not provided
52,FALSE,1.3,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-05-20,140_23,not provided
0,FALSE,0,4,,4,FALSE,NA,NA,not provided,Unidentified Cyprinid fry,not provided,LCC,2023-05-20,140_23,not provided
34,FALSE,0,12,S,12,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UCC,2022-11-30,334_22,Spring
69,FALSE,0,1,F,1,FALSE,NA,2022,not provided,Chinook Salmon,silvery parr,LCC,2023-05-20,140_23,Fall
80,FALSE,0,1,F,1,FALSE,NA,2022,not provided,Chinook Salmon,silvery parr,LCC,2023-05-20,140_23,Fall
105,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-21,141_23,not provided
113,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-21,141_23,not provided
94,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-21,141_23,not provided
109,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-21,141_23,not provided
113,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-21,141_23,not provided
114,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-21,141_23,not provided
105,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-21,141_23,not provided
122,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-21,141_23,not provided
96,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-21,141_23,not provided
84,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-21,141_23,not provided
103,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2023-05-21,141_23,not provided
92,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-21,141_23,not provided
78,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-21,141_23,not provided
24,FALSE,0,1,,1,FALSE,NA,NA,not provided,Threespine Stickleback,not provided,LCC,2023-05-21,141_23,not provided
63,FALSE,0,1,,1,FALSE,NA,NA,not provided,California Roach,not provided,LCC,2023-05-21,141_23,not provided
78,FALSE,0,1,,1,FALSE,NA,NA,not provided,California Roach,not provided,LCC,2023-05-21,141_23,not provided
36,FALSE,0,1,L,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-05-21,141_23,Late-Fall
71,FALSE,0,1,L,1,FALSE,NA,2023,not provided,Chinook Salmon,smolt,LCC,2023-05-21,141_23,Late-Fall
61,FALSE,0,1,F,1,FALSE,NA,2022,not provided,Chinook Salmon,silvery parr,LCC,2023-05-21,141_23,Fall
71,FALSE,0,1,F,1,FALSE,NA,2022,not provided,Chinook Salmon,smolt,LCC,2023-05-21,141_23,Fall
26,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,fry,LCC,2023-05-21,141_23,not provided
27,FALSE,0,2,,2,FALSE,NA,2023,not provided,Rainbow Trout,fry,LCC,2023-05-21,141_23,not provided
28,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,fry,LCC,2023-05-21,141_23,not provided
43,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-05-21,141_23,not provided
50,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-05-21,141_23,not provided
154,FALSE,0,1,,1,FALSE,NA,NA,not provided,California Roach,not provided,LCC,2023-05-22,142_23,not provided
68,FALSE,0,1,,1,FALSE,NA,NA,not provided,California Roach,not provided,LCC,2023-05-22,142_23,not provided
30,FALSE,0,2,S,2,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UCC,2022-11-30,334_22,Spring
57,FALSE,0,1,,1,FALSE,NA,NA,not provided,California Roach,not provided,LCC,2023-05-22,142_23,not provided
91,FALSE,0,1,,1,FALSE,NA,NA,not provided,California Roach,not provided,LCC,2023-05-22,142_23,not provided
58,FALSE,0,1,,1,FALSE,NA,NA,not provided,California Roach,not provided,LCC,2023-05-22,142_23,not provided
71,FALSE,0,1,,1,FALSE,NA,NA,not provided,California Roach,not provided,LCC,2023-05-22,142_23,not provided
38,FALSE,0,1,,1,FALSE,NA,NA,not provided,Hardhead,not provided,LCC,2023-05-22,142_23,not provided
37,FALSE,0,1,,1,FALSE,NA,NA,not provided,Hardhead,not provided,LCC,2023-05-22,142_23,not provided
57,FALSE,0,1,,1,FALSE,NA,NA,not provided,Hardhead,not provided,LCC,2023-05-22,142_23,not provided
22,FALSE,0,1,,1,FALSE,NA,NA,not provided,Threespine Stickleback,not provided,LCC,2023-05-22,142_23,not provided
39,FALSE,0,1,L,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-05-22,142_23,Late-Fall
26,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,fry,LCC,2023-05-22,142_23,not provided
27,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,fry,LCC,2023-05-22,142_23,not provided
29,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,fry,LCC,2023-05-22,142_23,not provided
42,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-05-22,142_23,not provided
44,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-05-22,142_23,not provided
46,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-05-22,142_23,not provided
49,FALSE,0,2,,2,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-05-22,142_23,not provided
54,FALSE,1.8,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-05-22,142_23,not provided
0,FALSE,0,1,,1,FALSE,NA,NA,not provided,Unidentified ammocoete,not provided,LCC,2023-05-22,142_23,not provided
0,FALSE,0,1,,1,FALSE,NA,NA,not provided,Unidentified Cyprinid fry,not provided,LCC,2023-05-22,142_23,not provided
56,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2023-05-22,142_23,not provided
58,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2023-05-22,142_23,not provided
60,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2023-05-22,142_23,not provided
94,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-22,142_23,not provided
90,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-22,142_23,not provided
145,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-22,142_23,not provided
135,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-22,142_23,not provided
120,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-22,142_23,not provided
78,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-22,142_23,not provided
98,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-22,142_23,not provided
37,FALSE,0,3,S,3,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UCC,2022-11-30,334_22,Spring
91,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-22,142_23,not provided
128,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-22,142_23,not provided
118,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-22,142_23,not provided
142,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-22,142_23,not provided
140,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-22,142_23,not provided
132,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-22,142_23,not provided
89,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-22,142_23,not provided
84,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-22,142_23,not provided
115,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-22,142_23,not provided
135,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-22,142_23,not provided
93,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-22,142_23,not provided
85,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-22,142_23,not provided
47,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UCC,2023-05-22,142_23,not provided
48,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UCC,2023-05-22,142_23,not provided
95,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-22,142_23,not provided
125,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-22,142_23,not provided
130,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-22,142_23,not provided
116,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-22,142_23,not provided
140,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-22,142_23,not provided
107,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-22,142_23,not provided
113,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-22,142_23,not provided
99,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-22,142_23,not provided
102,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-22,142_23,not provided
112,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-22,142_23,not provided
36,FALSE,0,1,,1,FALSE,NA,NA,not provided,Hardhead,not provided,UBC,2023-05-22,142_23,not provided
33,FALSE,0,1,,1,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2023-05-22,142_23,not provided
30,FALSE,0,1,,1,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2023-05-22,142_23,not provided
94,FALSE,0,1,S,1,FALSE,NA,2022,not provided,Chinook Salmon,smolt,UBC,2023-05-22,142_23,Fall
48,FALSE,0,1,,1,FALSE,NA,NA,not provided,Hardhead,not provided,UBC,2023-05-23,143_23,not provided
36,FALSE,0,1,S,1,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UCC,2022-11-30,334_22,Spring
26,FALSE,0,1,,1,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2023-05-23,143_23,not provided
35,FALSE,0,1,,1,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2023-05-23,143_23,not provided
37,FALSE,0,1,,1,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2023-05-23,143_23,not provided
128,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-23,143_23,not provided
120,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-23,143_23,not provided
93,FALSE,0,1,S,1,FALSE,NA,2022,not provided,Chinook Salmon,smolt,UBC,2023-05-23,143_23,Fall
95,FALSE,0,1,S,1,FALSE,NA,2022,not provided,Chinook Salmon,smolt,UBC,2023-05-23,143_23,Fall
90,FALSE,0,1,S,1,FALSE,NA,2022,not provided,Chinook Salmon,smolt,UBC,2023-05-23,143_23,Fall
94,FALSE,0,1,S,1,FALSE,NA,2022,not provided,Chinook Salmon,smolt,UBC,2023-05-23,143_23,Fall
37,FALSE,0,1,,1,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2023-05-24,144_23,not provided
120,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-24,144_23,not provided
96,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-24,144_23,not provided
122,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-24,144_23,not provided
108,FALSE,13.9,1,S,1,FALSE,NA,2022,not provided,Chinook Salmon,silvery parr,UBC,2023-05-24,144_23,Spring
48,FALSE,0,1,,1,FALSE,NA,NA,not provided,Threespine Stickleback,not provided,UBC,2023-05-25,145_23,not provided
61,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UBC,2023-05-25,145_23,not provided
115,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-25,145_23,not provided
57,FALSE,2.8,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UBC,2023-05-25,145_23,not provided
44,FALSE,0,1,,1,FALSE,NA,NA,not provided,Hardhead,not provided,UBC,2023-05-26,146_23,not provided
116,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-26,146_23,not provided
123,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-26,146_23,not provided
32,FALSE,0,1,,1,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2023-05-26,146_23,not provided
27,FALSE,0,1,,1,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2023-05-26,146_23,not provided
90,FALSE,0,1,S,1,FALSE,NA,2022,not provided,Chinook Salmon,silvery parr,UBC,2023-05-26,146_23,Fall
199,FALSE,88.199997,1,,1,FALSE,NA,2022,not provided,Rainbow Trout,silvery parr,UBC,2023-05-26,146_23,not provided
30,FALSE,0,1,,1,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2023-05-27,147_23,not provided
32,FALSE,0,1,,1,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2023-05-27,147_23,not provided
37,FALSE,0,1,,1,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2023-05-27,147_23,not provided
81,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UBC,2023-05-27,147_23,not provided
38,FALSE,0,2,S,2,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UCC,2022-11-30,334_22,Spring
114,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-27,147_23,not provided
97,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-27,147_23,not provided
106,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-27,147_23,not provided
113,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-27,147_23,not provided
121,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-27,147_23,not provided
98,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-27,147_23,not provided
109,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-05-27,147_23,not provided
55,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2023-05-23,143_23,not provided
76,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2023-05-23,143_23,not provided
102,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-23,143_23,not provided
81,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-23,143_23,not provided
109,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-23,143_23,not provided
144,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-23,143_23,not provided
164,FALSE,45.700001,1,,1,FALSE,NA,2022,not provided,Rainbow Trout,silvery parr,UCC,2023-05-23,143_23,not provided
98,FALSE,0,1,,1,FALSE,NA,NA,not provided,California Roach,not provided,LCC,2023-05-23,143_23,not provided
29,FALSE,0,1,,1,FALSE,NA,NA,not provided,Threespine Stickleback,not provided,LCC,2023-05-23,143_23,not provided
26,FALSE,0,1,,1,FALSE,NA,NA,not provided,Threespine Stickleback,not provided,LCC,2023-05-23,143_23,not provided
91,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2023-05-23,143_23,not provided
60,FALSE,0,1,F,1,FALSE,NA,2022,not provided,Chinook Salmon,parr,LCC,2023-05-23,143_23,Fall
28,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,fry,LCC,2023-05-23,143_23,not provided
32,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,fry,LCC,2023-05-23,143_23,not provided
54,FALSE,1.7,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-05-23,143_23,not provided
86,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-24,144_23,not provided
135,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-24,144_23,not provided
77,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-24,144_23,not provided
98,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-24,144_23,not provided
87,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-24,144_23,not provided
130,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-24,144_23,not provided
96,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-24,144_23,not provided
36,FALSE,0,20,S,20,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UCC,2022-11-30,334_22,Spring
81,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-24,144_23,not provided
65,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-24,144_23,not provided
45,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UCC,2023-05-24,144_23,not provided
47,FALSE,0,2,,2,FALSE,NA,2023,not provided,Rainbow Trout,parr,UCC,2023-05-24,144_23,not provided
60,FALSE,2.3,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UCC,2023-05-24,144_23,not provided
50,FALSE,1.4,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UCC,2023-05-24,144_23,not provided
24,FALSE,0,1,,1,FALSE,NA,NA,not provided,Unidentified Micropterus fry,not provided,LCC,2023-05-24,144_23,not provided
81,FALSE,0,1,F,1,FALSE,NA,2022,not provided,Chinook Salmon,silvery parr,LCC,2023-05-24,144_23,Fall
62,FALSE,0,1,F,1,FALSE,NA,2022,not provided,Chinook Salmon,silvery parr,LCC,2023-05-24,144_23,Fall
24,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,fry,LCC,2023-05-24,144_23,not provided
26,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,fry,LCC,2023-05-24,144_23,not provided
27,FALSE,0,3,,3,FALSE,NA,2023,not provided,Rainbow Trout,fry,LCC,2023-05-24,144_23,not provided
28,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,fry,LCC,2023-05-24,144_23,not provided
44,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-05-24,144_23,not provided
49,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-05-24,144_23,not provided
51,FALSE,1.6,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-05-24,144_23,not provided
51,FALSE,1.4,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-05-24,144_23,not provided
68,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2023-05-25,145_23,not provided
91,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-25,145_23,not provided
106,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-25,145_23,not provided
89,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-25,145_23,not provided
85,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-25,145_23,not provided
104,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-25,145_23,not provided
153,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-25,145_23,not provided
83,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-25,145_23,not provided
89,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-25,145_23,not provided
87,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-25,145_23,not provided
115,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-05-25,145_23,not provided
38,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UCC,2023-05-25,145_23,not provided
32,FALSE,0,1,S,1,FALSE,NA,2022,not provided,Chinook Salmon,yolk sac fry,UCC,2022-11-30,334_22,Spring
42,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UCC,2023-05-25,145_23,not provided
60,FALSE,2,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UCC,2023-05-25,145_23,not provided
31,FALSE,0,1,L,1,FALSE,NA,2023,not provided,Chinook Salmon,yolk sac fry,UCC,2023-05-25,145_23,Late-Fall
15,FALSE,0,2,,2,FALSE,NA,NA,not provided,Unidentified Cyprinid fry,not provided,LCC,2023-05-25,145_23,not provided
0,FALSE,0,5,,5,FALSE,NA,NA,not provided,Unidentified Cyprinid fry,not provided,LCC,2023-05-25,145_23,not provided
69,FALSE,0,1,F,1,FALSE,NA,2022,not provided,Chinook Salmon,silvery parr,LCC,2023-05-25,145_23,Fall
23,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,fry,LCC,2023-05-25,145_23,not provided
25,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,fry,LCC,2023-05-25,145_23,not provided
