fork_length,dead,weight,count,fws_run,r_catch,interp,age_class,brood_year,subsample,common_name,life_stage,station_code,sample_date,sample_id,run
73,FALSE,0,1,F,1,FALSE,NA,2024,not provided,Chinook Salmon,silvery parr,LCC,2024-06-02,154_24,Fall
17,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UBC,2024-06-03,155_24,not provided
24,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UBC,2024-06-03,155_24,not provided
24,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UBC,2024-06-03,155_24,not provided
15,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UBC,2024-06-03,155_24,not provided
106,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,UBC,2024-06-03,155_24,not provided
97,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,UBC,2024-06-03,155_24,not provided
92,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2024-06-03,155_24,not provided
82,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,smolt,LCC,2024-04-21,112_24,Fall
19,FALSE,0,1,,1,FALSE,NA,NA,not provided,Unidentified Cyprinid fry,not provided,UBC,2024-06-03,155_24,not provided
83,FALSE,7.1999998,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,silvery parr,UBC,2024-06-03,155_24,not provided
90,FALSE,9.3999996,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,silvery parr,UBC,2024-06-03,155_24,not provided
60,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2024-06-03,155_24,not provided
19,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2024-06-03,155_24,not provided
126,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2024-06-03,155_24,not provided
70,FALSE,3.8,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,UCC,2024-06-03,155_24,not provided
200,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,smolt,UCC,2024-06-03,155_24,not provided
29,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,LCC,2024-06-03,155_24,not provided
0,FALSE,0,1,,1,FALSE,NA,NA,not provided,Unidentified Cyprinid fry,not provided,LCC,2024-06-03,155_24,not provided
85,FALSE,7.5999999,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,UBC,2024-06-04,156_24,not provided
72,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,UBC,2024-06-04,156_24,not provided
78,FALSE,5.5999999,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,UBC,2024-06-04,156_24,not provided
77,FALSE,5.5,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,UBC,2024-06-04,156_24,not provided
86,FALSE,8.1999998,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,UBC,2024-06-04,156_24,not provided
66,FALSE,3.7,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,UBC,2024-06-04,156_24,not provided
39,FALSE,0,1,,1,FALSE,NA,NA,not provided,Sacramento Pikeminnow,not provided,UBC,2024-06-04,156_24,not provided
59,FALSE,0,1,,1,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2024-06-04,156_24,not provided
108,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2024-06-04,156_24,not provided
78,FALSE,0,1,,1,FALSE,NA,NA,not provided,California Roach,not provided,LCC,2024-06-04,156_24,not provided
39,FALSE,0,1,,1,FALSE,NA,NA,not provided,Threespine Stickleback,not provided,LCC,2024-06-04,156_24,not provided
87,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2024-06-04,156_24,not provided
137,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2024-06-04,156_24,not provided
64,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2024-06-04,156_24,not provided
69,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2024-06-05,157_24,not provided
55,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2024-06-05,157_24,not provided
61,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2024-06-05,157_24,not provided
158,FALSE,45.400002,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UCC,2024-06-05,157_24,not provided
66,FALSE,3.3,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,UCC,2024-06-05,157_24,not provided
32,FALSE,0,1,L,1,FALSE,NA,2024,not provided,Chinook Salmon,obvious fry,LCC,2024-04-25,116_24,Late-Fall
60,FALSE,2.4000001,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,UCC,2024-06-05,157_24,not provided
61,FALSE,2.5,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,UCC,2024-06-05,157_24,not provided
68,FALSE,3.9000001,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,UCC,2024-06-05,157_24,not provided
25,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,fry,LCC,2024-06-05,157_24,not provided
73,FALSE,4.1999998,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,LCC,2024-06-05,157_24,not provided
54,FALSE,1.5,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,LCC,2024-06-05,157_24,not provided
102,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2024-06-05,157_24,not provided
115,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2024-06-05,157_24,not provided
119,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2024-06-05,157_24,not provided
94,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2024-06-05,157_24,not provided
109,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2024-06-05,157_24,not provided
76,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2024-06-05,157_24,not provided
73,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2024-06-05,157_24,not provided
54,FALSE,0,1,,1,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2024-06-05,157_24,not provided
22,FALSE,0,1,,1,FALSE,NA,NA,not provided,Unidentified Cyprinid fry,not provided,UBC,2024-06-05,157_24,not provided
69,FALSE,0,1,,1,FALSE,NA,NA,not provided,Sacramento Pikeminnow,not provided,UBC,2024-06-05,157_24,not provided
77,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2024-06-06,158_24,not provided
20,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2024-06-06,158_24,not provided
64,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2024-06-06,158_24,not provided
74,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2024-06-06,158_24,not provided
71,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2024-06-06,158_24,not provided
62,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2024-06-06,158_24,not provided
121,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2024-06-06,158_24,not provided
125,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2024-06-06,158_24,not provided
117,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2024-06-06,158_24,not provided
114,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2024-06-06,158_24,not provided
120,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2024-06-06,158_24,not provided
75,FALSE,0,1,,1,FALSE,NA,NA,not provided,Black Bullhead,not provided,LCC,2024-06-06,158_24,not provided
74,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,silvery parr,LCC,2024-04-25,116_24,Fall
24,FALSE,0,2,,2,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UBC,2024-06-06,158_24,not provided
0,FALSE,0,2,,2,FALSE,NA,NA,not provided,Unidentified Cyprinid fry,not provided,UBC,2024-06-06,158_24,not provided
104,FALSE,0,1,,1,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UCC,2024-05-29,150_24,not provided
124,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2024-06-01,153_24,not provided
100,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2024-05-24,145_24,not provided
0,FALSE,0,1,,2,TRUE,NA,2023,not provided,Rainbow Trout,not provided,UCC,2024-03-14,074_24,NA
0,FALSE,0,1,,1,TRUE,NA,2023,not provided,Rainbow Trout,not provided,UCC,2024-03-21,081_24,NA
0,FALSE,0,1,,1,TRUE,NA,2023,not provided,Rainbow Trout,not provided,UCC,2024-03-22,082_24,NA
0,FALSE,0,1,,1,TRUE,NA,2023,not provided,Rainbow Trout,not provided,UCC,2024-03-23,083_24,NA
0,FALSE,0,1,,1,TRUE,NA,2023,not provided,Rainbow Trout,not provided,UCC,2024-03-24,084_24,NA
0,FALSE,0,1,,1,TRUE,NA,2023,not provided,Rainbow Trout,not provided,UCC,2024-03-25,085_24,NA
0,FALSE,0,1,,1,TRUE,NA,2023,not provided,Rainbow Trout,not provided,UCC,2024-03-26,086_24,NA
0,FALSE,0,1,,1,TRUE,NA,2023,not provided,Rainbow Trout,not provided,UCC,2024-03-27,087_24,NA
0,FALSE,0,1,,1,TRUE,NA,2023,not provided,Rainbow Trout,not provided,UCC,2024-03-28,088_24,NA
0,FALSE,0,1,,1,TRUE,NA,2023,not provided,Rainbow Trout,not provided,UCC,2024-03-29,089_24,NA
0,FALSE,0,1,,1,TRUE,NA,2023,not provided,Rainbow Trout,not provided,UCC,2024-03-30,090_24,NA
0,FALSE,0,1,,1,TRUE,NA,2023,not provided,Rainbow Trout,not provided,UCC,2024-03-31,091_24,NA
0,FALSE,0,1,,1,TRUE,NA,2023,not provided,Rainbow Trout,not provided,UCC,2024-04-01,092_24,NA
85,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,smolt,LCC,2024-04-25,116_24,Fall
0,FALSE,0,2,,2,TRUE,NA,2023,not provided,Rainbow Trout,not provided,UBC,2023-11-19,323_23,not provided
22,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,fry,UCC,2024-06-06,158_24,not provided
25,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,fry,UCC,2024-05-29,150_24,not provided
34,FALSE,0,1,L,1,FALSE,NA,2024,not provided,Chinook Salmon,obvious fry,LCC,2024-04-19,110_24,Late-Fall
34,FALSE,0,1,L,1,FALSE,NA,2024,not provided,Chinook Salmon,obvious fry,LCC,2024-04-19,110_24,Late-Fall
34,FALSE,0,1,L,1,FALSE,NA,2024,not provided,Chinook Salmon,obvious fry,LCC,2024-04-19,110_24,Late-Fall
36,FALSE,0,1,L,1,FALSE,NA,2024,not provided,Chinook Salmon,obvious fry,LCC,2024-04-19,110_24,Late-Fall
66,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,smolt,LCC,2024-04-19,110_24,Fall
36,FALSE,0,1,L,1,FALSE,NA,2024,not provided,Chinook Salmon,obvious fry,LCC,2024-04-27,118_24,Late-Fall
39,FALSE,0,1,L,1,FALSE,NA,2024,not provided,Chinook Salmon,obvious fry,LCC,2024-04-27,118_24,Late-Fall
59,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,parr,LCC,2024-04-27,118_24,Fall
61,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,parr,LCC,2024-04-27,118_24,Fall
64,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,silvery parr,LCC,2024-04-27,118_24,Fall
69,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,silvery parr,LCC,2024-04-27,118_24,Fall
37,FALSE,0,1,L,1,FALSE,NA,2024,not provided,Chinook Salmon,obvious fry,LCC,2024-04-28,119_24,Late-Fall
71,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,silvery parr,LCC,2024-04-28,119_24,Fall
33,FALSE,0,1,L,1,FALSE,NA,2024,not provided,Chinook Salmon,obvious fry,LCC,2024-04-29,120_24,Late-Fall
34,FALSE,0,1,L,1,FALSE,NA,2024,not provided,Chinook Salmon,obvious fry,LCC,2024-04-29,120_24,Late-Fall
35,FALSE,0,1,L,1,FALSE,NA,2024,not provided,Chinook Salmon,obvious fry,LCC,2024-04-29,120_24,Late-Fall
37,FALSE,0,1,L,1,FALSE,NA,2024,not provided,Chinook Salmon,obvious fry,LCC,2024-04-29,120_24,Late-Fall
70,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,silvery parr,LCC,2024-04-29,120_24,Fall
33,FALSE,0,1,L,1,FALSE,NA,2024,not provided,Chinook Salmon,obvious fry,LCC,2024-04-30,121_24,Late-Fall
37,FALSE,0,1,L,1,FALSE,NA,2024,not provided,Chinook Salmon,obvious fry,LCC,2024-04-30,121_24,Late-Fall
51,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,silvery parr,LCC,2024-04-30,121_24,Fall
67,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,silvery parr,LCC,2024-04-30,121_24,Fall
68,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,silvery parr,LCC,2024-04-30,121_24,Fall
68,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,silvery parr,LCC,2024-04-30,121_24,Fall
69,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,silvery parr,LCC,2024-04-30,121_24,Fall
96,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,smolt,UCC,2024-04-19,110_24,Spring
92,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,smolt,UCC,2024-04-18,109_24,Spring
99,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,smolt,UCC,2024-04-18,109_24,Spring
27,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,fry,UCC,2024-04-29,120_24,not provided
28,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,fry,UCC,2024-05-25,146_24,not provided
29,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,fry,UCC,2024-05-24,145_24,not provided
24,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,fry,UCC,2024-04-27,118_24,not provided
24,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,fry,UCC,2024-04-17,108_24,not provided
24,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,fry,UCC,2024-04-29,120_24,not provided
24,FALSE,0,2,,2,FALSE,NA,2024,not provided,Rainbow Trout,fry,UCC,2024-05-01,122_24,not provided
25,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,fry,UCC,2024-04-27,118_24,not provided
26,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,fry,UCC,2024-05-01,122_24,not provided
49,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,UCC,2024-04-22,113_24,not provided
39,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,UCC,2024-05-01,122_24,not provided
44,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,UCC,2024-05-02,123_24,not provided
45,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,UCC,2024-04-17,108_24,not provided
56,FALSE,2.0999999,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,UCC,2024-04-23,114_24,not provided
92,FALSE,8.8000002,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UCC,2024-05-02,123_24,not provided
110,FALSE,14.9,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UCC,2024-04-18,109_24,not provided
168,FALSE,52.599998,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UCC,2024-04-22,113_24,not provided
94,FALSE,9.6999998,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,silvery parr,UCC,2024-04-17,108_24,not provided
101,FALSE,13.7,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,silvery parr,UCC,2024-04-24,115_24,not provided
102,FALSE,12.1,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,silvery parr,UCC,2024-04-17,108_24,not provided
205,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,silvery parr,UCC,2024-04-16,107_24,not provided
36,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,fry,UCC,2024-06-01,153_24,not provided
48,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,fry,UCC,2024-05-30,151_24,not provided
53,FALSE,1.5,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,UCC,2024-06-01,153_24,not provided
68,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,UCC,2024-05-24,145_24,not provided
0,FALSE,0,2,,2,TRUE,NA,2023,not provided,Rainbow Trout,not provided,UCC,2023-12-30,364_23,not provided
0,FALSE,0,1,S,1,TRUE,NA,2023,not provided,Chinook Salmon,not provided,UCC,2024-03-11,071_24,Spring
0,FALSE,0,1,,2,TRUE,NA,2023,not provided,Rainbow Trout,not provided,UCC,2024-03-11,071_24,NA
168,FALSE,52.299999,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UCC,2024-05-29,150_24,not provided
0,FALSE,0,1,,1,TRUE,NA,2023,not provided,Rainbow Trout,not provided,UBC,2024-02-01,032_24,NA
0,FALSE,0,1,,1,TRUE,NA,2023,not provided,Rainbow Trout,not provided,UBC,2024-03-01,061_24,NA
35,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-11-19,323_23,Spring
97,FALSE,0,1,L,1,FALSE,NA,2023,not provided,Chinook Salmon,silvery parr,LCC,2023-11-25,329_23,Late-Fall
34,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-11-27,331_23,Spring
85,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,silvery parr,UBC,2024-05-21,142_24,Fall
95,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,silvery parr,UBC,2024-05-21,142_24,Fall
33,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-07,341_23,Fall
35,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-07,341_23,Spring
36,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-07,341_23,Spring
35,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-08,342_23,Fall
36,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-09,343_23,Spring
36,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-09,343_23,Spring
34,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-10,344_23,Fall
33,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-11,345_23,Fall
35,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-11,345_23,Fall
94,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,smolt,UBC,2024-05-21,142_24,Fall
36,FALSE,0,2,S,2,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-11,345_23,Spring
37,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-11,345_23,Spring
38,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-11,345_23,Spring
32,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-12,346_23,Fall
33,FALSE,0,2,F,2,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-12,346_23,Fall
95,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,smolt,UBC,2024-05-23,144_24,Fall
35,FALSE,0,4,F,4,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-12,346_23,Fall
98,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,smolt,UBC,2024-05-23,144_24,Fall
99,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,smolt,UBC,2024-05-21,142_24,Fall
37,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-12,346_23,Spring
104,FALSE,15.4,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,smolt,UBC,2024-05-21,142_24,Spring
114,FALSE,18.5,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,smolt,UBC,2024-05-27,148_24,Spring
30,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,yolk sac fry,LCC,2023-12-13,347_23,Fall
33,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,yolk sac fry,LCC,2023-12-13,347_23,Fall
35,FALSE,0,3,F,3,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-13,347_23,Fall
36,FALSE,0,7,F,7,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-13,347_23,Fall
37,FALSE,0,2,S,2,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-13,347_23,Spring
28,FALSE,0,1,,1,FALSE,NA,NA,not provided,Unidentified Cyprinid fry,not provided,UBC,2024-05-26,147_24,not provided
37,FALSE,0,8,S,8,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-14,348_23,Spring
33,FALSE,0,2,F,2,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-15,349_23,Fall
34,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-16,350_23,Fall
33,FALSE,0,2,F,2,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-17,351_23,Fall
33,FALSE,0,3,F,3,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-18,352_23,Fall
34,FALSE,0,16,F,16,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-18,352_23,Fall
34,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-18,352_23,Fall
35,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-18,352_23,Fall
35,FALSE,0,25,F,25,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-18,352_23,Fall
36,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-18,352_23,Fall
36,FALSE,0,36,F,36,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-18,352_23,Fall
36,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-18,352_23,Fall
36,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-18,352_23,Fall
36,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-18,352_23,Fall
36,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-18,352_23,Fall
37,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-18,352_23,Fall
37,FALSE,0,15,F,15,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-18,352_23,Fall
38,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-18,352_23,Spring
38,FALSE,0,2,S,2,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-18,352_23,Spring
38,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-18,352_23,Spring
0,FALSE,0,28,S,28,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-19,353_23,Spring
0,FALSE,0,481,F,453,FALSE,NA,2023,1/2,Chinook Salmon,obvious fry,LCC,2023-12-19,353_23,Fall
0,FALSE,0,25,F,25,FALSE,NA,2023,not provided,Chinook Salmon,yolk sac fry,LCC,2023-12-20,354_23,Fall
0,FALSE,0,25,S,25,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-20,354_23,Spring
0,FALSE,0,5,S,5,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-20,354_23,Spring
0,FALSE,0,887,F,862,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-20,354_23,Fall
0,FALSE,0,183,F,178,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-20,354_23,Fall
34,FALSE,0,12,F,12,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-20,354_23,Fall
35,FALSE,0,24,F,24,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-20,354_23,Fall
35,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-20,354_23,Fall
35,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-20,354_23,Fall
36,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-20,354_23,Fall
36,FALSE,0,31,F,31,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-20,354_23,Fall
36,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-20,354_23,Fall
37,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-20,354_23,Fall
37,FALSE,0,18,F,18,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-20,354_23,Fall
37,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-20,354_23,Fall
